name,pref,city,district,latitude,longitude,urban_point,in_mesh_point,is_island
口永良部郵便局,鹿児島県,屋久島町,口永良部島,30.464314,130.191347,238.98857153867607,,True
西古見郵便局,鹿児島県,瀬戸内町,大字西古見,28.240114014120596,129.17335263754765,317.7303139388046,4229218344,True
実久郵便局,鹿児島県,瀬戸内町,大字実久,28.165199,129.209474,329.7366190056017,4229119644,True
小頓別郵便局,北海道,中頓別町,字小頓別,44.828199,142.309428,354.8431240105954,6742129424,False
古多糠簡易郵便局,北海道,標津町,字忠類,43.7487104711466,145.02929955150648,371.3791079292209,6545409234,False
母島郵便局,高知県,宿毛市,沖の島町母島,32.738875,132.549148,428.1456553240902,4932048342,True
宇検久志郵便局,鹿児島県,宇検村,大字久志,28.286634,129.23336,440.89305248346125,4229314823,True
弘瀬簡易郵便局,高知県,宿毛市,沖の島町弘瀬,32.713827,132.551099,463.28820464492554,4932045431,True
島歌郵便局,北海道,せたな町,瀬棚区島歌,42.554703,139.836831,477.37085006874815,6339666642,False
松江簡易郵便局,北海道,奥尻町,字富里,42.07659413423126,139.4870198971204,486.8837579149892,6339039822,True
宝島郵便局,鹿児島県,十島村,大字宝島,29.152528,129.204694,488.34815469690915,4329518614,True
島牧栄浜簡易郵便局,北海道,島牧村,字栄浜,42.6723742235124,139.8869571406371,493.86024051067943,6439070042,False
二俣簡易郵便局,北海道,釧路市,音別町尺別,42.970846,143.879598,499.6529090712182,6443376014,False
池地郵便局,鹿児島県,瀬戸内町,大字請阿室,28.030627,129.234063,508.335911387604,4229013841,True
貝取澗簡易郵便局（一時閉鎖）,北海道,せたな町,大成区貝取澗,42.18833,139.896033,518.0405277458791,6339272141,False
北進簡易郵便局,北海道,白糠町,茶路,43.160914,143.89068905801867,535.9340891693193,6443579114,False
上里簡易郵便局（一時閉鎖）,北海道,津別町,字美都,43.622752,144.110353,536.4153512144877,6544304842,False
縫別簡易郵便局,北海道,白糠町,茶路,43.076587,143.96875,547.3723635584745,6443479721,False
留真簡易郵便局,北海道,浦幌町,円山,42.917073171667234,143.6625177979214,547.4932125703809,6443350311,False
藻別簡易郵便局,北海道,紋別市,藻別,44.251801,143.36324,547.8899292258835,6643320911,False
神居滝簡易郵便局,北海道,遠軽町,下白滝,43.91536456079291,143.32933237679254,556.570291152147,,False
古志簡易郵便局,鹿児島県,瀬戸内町,大字西古見,28.234585,129.276219,559.3175836697711,4229228211,True
宮津郵便局,北海道,奥尻町,字宮津,42.211927,139.548841,577.3232764082447,6339245324,True
上足寄簡易郵便局,北海道,足寄町,上足寄本町,43.355243,143.785222,587.4398990564467,,False
鳩間簡易郵便局,沖縄県,竹富町,字鳩間,24.4685020015941,123.8221914784897,589.1917676285427,3623566522,True
中立牛簡易郵便局（一時閉鎖）,北海道,紋別市,上渚滑町中立牛,44.135164,143.200132,589.67985451541,,False
久著路郵便局,北海道,標茶町,（久著呂）,43.28152325620801,144.37292110169716,590.7843922655206,6444723944,False
風烈布簡易郵便局,北海道,枝幸町,乙忠部,44.74187457020943,142.7593900286804,603.4686991749924,6742069022,False
宇津簡易郵便局,北海道,興部町,字秋里朝日２区,44.423312,143.028253,610.6352894364753,6643500234,False
太櫓郵便局,北海道,せたな町,北檜山区太櫓,42.380115,139.818107,649.6293936899882,6339465532,False
上オソツベツ簡易郵便局,北海道,標茶町,（御卒別）,43.36670239749679,144.42069672424677,650.7164136246503,6544034321,False
阿鉄郵便局,鹿児島県,瀬戸内町,大字小名瀬,28.18992376602422,129.2910506232075,655.8148527096557,4229222334,True
茶路簡易郵便局,北海道,白糠町,和天別,43.039899,144.012414,658.743405265613,6444404044,False
仁宇布簡易郵便局,北海道,美深町,字仁宇布,44.54524,142.568426,661.6395381603995,6642645514,False
上平簡易郵便局,北海道,苫前町,字上平,44.264072,141.655469,669.8856941321732,6641351232,False
糸魚沢簡易郵便局,北海道,厚岸町,糸魚沢,43.104522,144.929667,683.843183664074,6444572432,False
根室峯浜簡易郵便局,北海道,羅臼町,幌萌町,43.87932126416003,145.09632846414948,701.1373302340062,6545605741,False
中割簡易郵便局,鹿児島県,西之表市,安城,30.608964,130.998505,704.1537257629719,4530773922,True
生花郵便局,北海道,大樹町,字生花,42.598874,143.452379,707.2246145765048,6343731633,False
