name,pref,city,district,latitude,longitude,urban_point,in_mesh_point,is_island
スワン44ねむろ,北海道,根室市,酪陽,43.2616741,145.438370399999,335.67070728734785,6445731513,False
さるふつ公園,北海道,猿払村,浜鬼志別,45.329219,142.177348,368.6711978741343,,False
ぐるっとパノラマ美幌峠,北海道,美幌町,字古梅,43.647837,144.24901,412.5790193849444,,False
マリーンアイランド岡島,北海道,枝幸町,岡島,44.8783757,142.631812999999,415.7854037259454,6742255023,False
しらたき,北海道,遠軽町,奥白滝,43.870061,143.076278,427.5791108095688,,False
おだいとう,北海道,別海町,尾岱沼,43.533413,145.236875599999,458.15849015535616,6545214822,False
びふか,北海道,美深町,字紋穂内,44.5588576,142.3200331,467.0950788476353,,False
てっくいランド大成,北海道,せたな町,大成区花歌,42.212366,139.876681,482.9923576184104,,False
愛ランド湧別,北海道,湧別町,登栄床,44.1308204,143.719206399999,541.3215645395254,,False
サロマ湖,北海道,佐呂間町,字若里,44.0999179,143.8241425,569.8983165218401,,False
森と湖の里ほろかない,北海道,幌加内町,字政和第一,44.114633,142.139546,612.8473997485555,6642113131,False
さらべつ,北海道,更別村,字弘和,42.6333115,143.2718483,701.1234918337859,,False
ピンネシリ,北海道,中頓別町,字敏音知,44.8774622,142.213402099999,722.0397666876011,,False
奄美大島住用,鹿児島県,奄美市,大字役勝字下役勝,28.25964435,129.4088365,725.592744696104,4229331221,True
かわうち湖,青森県,むつ市,川内町国有林野地内,41.2703981,140.888218899999,734.8029488056951,,False
オスコイ！かもえない,北海道,神恵内村,大字赤石村,43.1653589,140.3855694,763.5336592613262,,False
足寄湖,北海道,足寄町,中矢,43.2522652,143.4806105,770.0783785960025,6443730814,False
阿寒丹頂の里,北海道,釧路市,阿寒町上阿寒,43.1440197,144.1469574,892.3653275923224,6444517124,False
おびら鰊番屋,北海道,小平町,字広富,44.137022,141.654956,916.4286869035768,6641156214,False
☆ロマン街道しょさんべつ,北海道,初山別村,字豊岬,44.5635037,141.7768178,924.158543663034,,False
しりうち,北海道,知内町,字上雷,41.6012589,140.3358339,983.5597345838823,6240322622,False
みついし,北海道,新ひだか町,字鳧舞,42.2208744,142.634226099999,1011.0632712668717,,False
白金ビルケ,北海道,上富良野町,清富,43.503055833000076,142.5972233330001,1013.7846467587249,6542240724,False
たいらだて,青森県,外ヶ浜町,字平舘門の沢,41.1748371,140.6411974,1036.4987860569263,6140650134,False
にしおこっぺ花夢,北海道,西興部村,字上興部,44.3359883,142.8680679,1040.508088308896,6642460914,False
はちもり,秋田県,八峰町,八森,40.421583,139.948678,1097.086318949837,,False
なかがわ,北海道,中川町,字誉,44.8016912999999,142.067347899999,1118.2345045694603,6742106512,False
あいおい,北海道,津別町,字布川,43.545622,143.980525,1191.1269903135112,6543275814,False
らんこし・ふるさとの丘,北海道,蘭越町,目名町,42.7620988,140.478985299999,1239.7733836166267,6440131814,False
わきのさわ,青森県,むつ市,脇野沢字滝山,41.167961,140.80477,1264.6186542629694,6140660412,False
上ノ国もんじゅ,北海道,上ノ国町,字原歌,41.8084965,140.0949663,1315.5677857603584,6240507721,False
しらぬか恋問,北海道,白糠町,西庶路東三条南４丁目,42.9927351,144.1981267,1320.206172036808,,False
みんまや,青森県,外ヶ浜町,字三厩龍浜,41.2538342,140.346791199999,1323.5562252809368,,False
こどまり,青森県,中泊町,大字小泊字浜野,41.1449049,140.320595799999,1378.4150421703396,,False
十三湖高原,青森県,中泊町,大字今泉字唐崎,41.045391,140.385462,1410.4012195238392,,False
三田貝分校,岩手県,岩泉町,門,39.871122,141.589311,1436.2124411327513,5941644731,False
しほろ温泉,北海道,士幌町,字下居辺,43.138881,143.367911,1469.5786237051723,6443526932,False
ふかうら,青森県,深浦町,大字風合瀬,40.7442227,140.0004692,1475.9776178696634,6140009013,False
いまべつ,青森県,今別町,大字大川平,41.145511,140.514335,1523.3812890017473,,False
たのはた,岩手県,田野畑村,室場,39.909617,141.902577,1532.2749888246635,5941679211,False
シェルプラザ・港,北海道,寿都町,字磯谷町能津登,42.8801825,140.370026999999,1567.3067462508295,6440225941,False
くろまつない,北海道,黒松内町,字熱郛原野,42.6727094,140.3800337,1576.4654930711229,6440030032,False
しんごう,青森県,新郷村,大字戸来,40.4317584,141.0744455,1590.8689074138344,,False
絵本の里けんぶち,北海道,剣淵町,東町,44.0938311,142.390979799999,1650.01105800055,,False
宇目,大分県,佐伯市,大字南田原,32.8037318,131.6103962,1682.694746127135,,False
布施ヶ坂,高知県,津野町,船戸,33.4266321,133.099612,1692.9348267839619,5033101722,False
おおぎみ,沖縄県,大宜味村,字根路銘,26.69032089,128.1081144,1714.0221251279277,,False
フォーレスト276大滝,北海道,伊達市,三階滝町,42.6980639,141.1303673,1724.2902257814455,,False
くずまき高原,岩手県,岩手町,大字江刈内,39.984567,141.339957599999,1745.8878529394972,5941728711,False
よってけ！島牧,北海道,島牧村,字元町,42.6867269,140.0134173,1773.7487455891703,6440002113,False
とうや湖,北海道,洞爺湖町,字洞爺町,42.6645113999999,140.8218199,1783.8361920185444,,False
