name,pref,city,district,latitude,longitude,urban_point,in_mesh_point,is_island
山形県立砂丘地農業試験場,山形県,寒河江市,大字島字島南,38.352965,140.275899,38164.57880700707,5740422213,False
新潟薬科大学,新潟県,新潟市秋葉区,西古津,37.774895,139.122239,38190.534813831386,,False
新潟薬科大学　薬学部,新潟県,新潟市秋葉区,西古津,37.774895,139.122239,38190.534813831386,,False
新潟薬科大学　応用生命科学部,新潟県,新潟市秋葉区,西古津,37.774895,139.122239,38190.534813831386,,False
新潟薬科大学　大学院　薬学研究科,新潟県,新潟市秋葉区,西古津,37.774895,139.122239,38190.534813831386,,False
新潟薬科大学　大学院　応用生命科学研究科,新潟県,新潟市秋葉区,西古津,37.774895,139.122239,38190.534813831386,,False
岐阜大学　応用生物科学部　附属岐阜フィールド科学教育研究センター　美濃加茂農場,岐阜県,美濃加茂市,牧野,35.445105,137.067155,38203.097641470755,,False
松本短期大学,長野県,松本市,大字笹賀,36.175109,137.936722,38255.432746496284,5437271422,False
松本短期大学　幼児保育学科,長野県,松本市,大字笹賀,36.175109,137.936722,38255.432746496284,5437271422,False
松本短期大学　介護福祉学科,長野県,松本市,大字笹賀,36.175109,137.936722,38255.432746496284,5437271422,False
松本短期大学　看護学科,長野県,松本市,大字笹賀,36.175109,137.936722,38255.432746496284,5437271422,False
山口芸術短期大学,山口県,山口市,小郡みらい町一丁目,34.120752,131.402994,38286.82804529509,5131134213,False
山口芸術短期大学　保育学科,山口県,山口市,小郡みらい町一丁目,34.120752,131.402994,38286.82804529509,5131134213,False
山口芸術短期大学　芸術表現学科,山口県,山口市,小郡みらい町一丁目,34.120752,131.402994,38286.82804529509,5131134213,False
山口芸術短期大学　図書館,山口県,山口市,小郡みらい町一丁目,34.120752,131.402994,38286.82804529509,5131134213,False
山口学芸大学,山口県,山口市,小郡みらい町一丁目,34.120736,131.402218,38286.82804529509,5131134213,False
静岡県立静岡がんセンター　研究所,静岡県,長泉町,下長窪（坂下）,35.15633,138.884433,38784.01967685519,5238578044,False
兵庫教育大学　学校教育研究センター,兵庫県,加東市,ひろのが丘,34.912703,134.980735,38788.69942895556,5234279832,False
新潟県工業技術総合研究所　上越技術支援センター,新潟県,上越市,下門前,37.157514,138.248069,38799.34143657943,5538518944,False
長崎総合科学大学　環境・建築学部,長崎県,長崎市,網場町,32.754058,129.943092,38837.882661593394,4929170514,False
長崎総合科学大学,長崎県,長崎市,網場町,32.754058,129.943092,38837.882661593394,4929170514,False
長崎総合科学大学　工学部,長崎県,長崎市,網場町,32.754058,129.943092,38837.882661593394,4929170514,False
長崎総合科学大学　情報学部,長崎県,長崎市,網場町,32.754058,129.943092,38837.882661593394,4929170514,False
長崎総合科学大学　大学院　工学研究科,長崎県,長崎市,網場町,32.754058,129.943092,38837.882661593394,4929170514,False
長崎総合科学大学　共通教育センター,長崎県,長崎市,網場町,32.754058,129.943092,38837.882661593394,4929170514,False
長崎総合科学大学　地域科学研究所,長崎県,長崎市,網場町,32.754058,129.943092,38837.882661593394,4929170514,False
長崎総合科学大学　別科日本語研修課程,長崎県,長崎市,網場町,32.754058,129.943092,38837.882661593394,4929170514,False
長崎総合科学大学　情報科学センター,長崎県,長崎市,網場町,32.754058,129.943092,38837.882661593394,4929170514,False
長崎総合科学大学　長崎平和文化研究所,長崎県,長崎市,網場町,32.754058,129.943092,38837.882661593394,4929170514,False
長崎総合科学大学　保健センター,長崎県,長崎市,網場町,32.754058,129.943092,38837.882661593394,4929170514,False
