id,key,coordinates,latitude,longitude,pref,city,district,population,is_island
0,5436226814,"[[[[136.35625, 36.21875], [136.35312499999998, 36.21875], [136.35312499999998, 36.22083333333333], [136.35625, 36.22083333333333], [136.35625, 36.21875]]]]",36.219791666666666,136.35468749999998,石川県,加賀市,山中温泉我谷町,3,False
0,5436226841,"[[[[136.359375, 36.22083333333333], [136.35625, 36.22083333333333], [136.35625, 36.22291666666666], [136.359375, 36.22291666666666], [136.359375, 36.22083333333333]]]]",36.221875,136.3578125,石川県,加賀市,山中温泉我谷町,8,False
0,5436226843,"[[[[136.359375, 36.22291666666666], [136.35625, 36.22291666666666], [136.35625, 36.224999999999994], [136.359375, 36.224999999999994], [136.359375, 36.22291666666666]]]]",36.22395833333333,136.3578125,石川県,加賀市,山中温泉我谷町,19,False
0,5436226844,"[[[[136.36249999999998, 36.22291666666666], [136.359375, 36.22291666666666], [136.359375, 36.224999999999994], [136.36249999999998, 36.224999999999994], [136.36249999999998, 36.22291666666666]]]]",36.223958333333336,136.36093749999998,石川県,加賀市,山中温泉栢野町,2,False
0,5436227821,"[[[[136.359375, 36.224999999999994], [136.35625, 36.224999999999994], [136.35625, 36.22708333333333], [136.359375, 36.22708333333333], [136.359375, 36.224999999999994]]]]",36.22604166666666,136.3578125,石川県,加賀市,山中温泉栢野町,16,False
0,5436227823,"[[[[136.359375, 36.22708333333333], [136.35625, 36.22708333333333], [136.35625, 36.229166666666664], [136.359375, 36.229166666666664], [136.359375, 36.22708333333333]]]]",36.228125,136.3578125,石川県,加賀市,山中温泉栢野町,28,False
0,5436227824,"[[[[136.36249999999998, 36.22708333333333], [136.359375, 36.22708333333333], [136.359375, 36.229166666666664], [136.36249999999998, 36.229166666666664], [136.36249999999998, 36.22708333333333]]]]",36.228125000000006,136.36093749999998,石川県,加賀市,山中温泉栢野町,44,False
0,5436227841,"[[[[136.359375, 36.229166666666664], [136.35625, 36.229166666666664], [136.35625, 36.231249999999996], [136.359375, 36.231249999999996], [136.359375, 36.229166666666664]]]]",36.23020833333334,136.3578125,石川県,加賀市,山中温泉栢野町,6,False
0,5436227842,"[[[[136.36249999999998, 36.229166666666664], [136.359375, 36.229166666666664], [136.359375, 36.231249999999996], [136.36249999999998, 36.231249999999996], [136.36249999999998, 36.229166666666664]]]]",36.23020833333334,136.36093749999998,石川県,加賀市,山中温泉栢野町,11,False
0,5436227913,"[[[[136.365625, 36.22708333333333], [136.36249999999998, 36.22708333333333], [136.36249999999998, 36.229166666666664], [136.365625, 36.229166666666664], [136.365625, 36.22708333333333]]]]",36.228125,136.3640625,石川県,加賀市,山中温泉栢野町,42,False
0,5436227914,"[[[[136.36874999999998, 36.22708333333333], [136.365625, 36.22708333333333], [136.365625, 36.229166666666664], [136.36874999999998, 36.229166666666664], [136.36874999999998, 36.22708333333333]]]]",36.228125000000006,136.3671875,石川県,加賀市,山中温泉菅谷町,5,False
0,5436227931,"[[[[136.365625, 36.229166666666664], [136.36249999999998, 36.229166666666664], [136.36249999999998, 36.231249999999996], [136.365625, 36.231249999999996], [136.365625, 36.229166666666664]]]]",36.23020833333334,136.3640625,石川県,加賀市,山中温泉菅谷町,77,False
0,5436227932,"[[[[136.36874999999998, 36.229166666666664], [136.365625, 36.229166666666664], [136.365625, 36.231249999999996], [136.36874999999998, 36.231249999999996], [136.36874999999998, 36.229166666666664]]]]",36.23020833333334,136.3671875,石川県,加賀市,山中温泉菅谷町,187,False
0,5436227933,"[[[[136.365625, 36.231249999999996], [136.36249999999998, 36.231249999999996], [136.36249999999998, 36.233333333333334], [136.365625, 36.233333333333334], [136.365625, 36.231249999999996]]]]",36.23229166666666,136.3640625,石川県,加賀市,山中温泉菅谷町,3,False
0,5436227934,"[[[[136.36874999999998, 36.231249999999996], [136.365625, 36.231249999999996], [136.365625, 36.233333333333334], [136.36874999999998, 36.233333333333334], [136.36874999999998, 36.231249999999996]]]]",36.23229166666667,136.3671875,石川県,加賀市,山中温泉菅谷町,109,False
0,5436227941,"[[[[136.371875, 36.229166666666664], [136.36874999999998, 36.229166666666664], [136.36874999999998, 36.231249999999996], [136.371875, 36.231249999999996], [136.371875, 36.229166666666664]]]]",36.23020833333334,136.3703125,石川県,加賀市,山中温泉菅谷町,4,False
0,5436227943,"[[[[136.371875, 36.231249999999996], [136.36874999999998, 36.231249999999996], [136.36874999999998, 36.233333333333334], [136.371875, 36.233333333333334], [136.371875, 36.231249999999996]]]]",36.23229166666666,136.37031249999998,石川県,加賀市,山中温泉菅谷町,71,False
0,5436228912,"[[[[136.36874999999998, 36.233333333333334], [136.365625, 36.233333333333334], [136.365625, 36.235416666666666], [136.36874999999998, 36.235416666666666], [136.36874999999998, 36.233333333333334]]]]",36.234375,136.3671875,石川県,加賀市,山中温泉菅谷町,50,False
0,5436228914,"[[[[136.36874999999998, 36.235416666666666], [136.365625, 36.235416666666666], [136.365625, 36.2375], [136.36874999999998, 36.2375], [136.36874999999998, 36.235416666666666]]]]",36.23645833333333,136.3671875,石川県,加賀市,山中温泉こおろぎ町,78,False
0,5436228921,"[[[[136.371875, 36.233333333333334], [136.36874999999998, 36.233333333333334], [136.36874999999998, 36.235416666666666], [136.371875, 36.235416666666666], [136.371875, 36.233333333333334]]]]",36.23437499999999,136.3703125,石川県,加賀市,山中温泉こおろぎ町,16,False
