id,key,coordinates,latitude,longitude,pref,city,district,population,is_island
0,5035157934,"[[[[135.74374999999998, 33.481249999999996], [135.740625, 33.481249999999996], [135.740625, 33.483333333333334], [135.74374999999998, 33.483333333333334], [135.74374999999998, 33.481249999999996]]]]",33.48229166666667,135.7421875,和歌山県,串本町,吐生,6,False
0,5035157943,"[[[[135.746875, 33.481249999999996], [135.74374999999998, 33.481249999999996], [135.74374999999998, 33.483333333333334], [135.746875, 33.483333333333334], [135.746875, 33.481249999999996]]]]",33.48229166666667,135.7453125,和歌山県,串本町,高富,16,False
0,5035158342,"[[[[135.67499999999998, 33.4875], [135.671875, 33.4875], [135.671875, 33.48958333333333], [135.67499999999998, 33.48958333333333], [135.67499999999998, 33.4875]]]]",33.48854166666666,135.6734375,和歌山県,串本町,和深,2,False
0,5035158344,"[[[[135.67499999999998, 33.48958333333333], [135.671875, 33.48958333333333], [135.671875, 33.49166666666667], [135.67499999999998, 33.49166666666667], [135.67499999999998, 33.48958333333333]]]]",33.490625,135.67343749999998,和歌山県,串本町,和深,15,False
0,5035158433,"[[[[135.678125, 33.48958333333333], [135.67499999999998, 33.48958333333333], [135.67499999999998, 33.49166666666667], [135.678125, 33.49166666666667], [135.678125, 33.48958333333333]]]]",33.490625,135.6765625,和歌山県,串本町,和深,36,False
0,5035158434,"[[[[135.68124999999998, 33.48958333333333], [135.678125, 33.48958333333333], [135.678125, 33.49166666666667], [135.68124999999998, 33.49166666666667], [135.68124999999998, 33.48958333333333]]]]",33.490625,135.6796875,和歌山県,串本町,和深,12,False
0,5035158443,"[[[[135.684375, 33.48958333333333], [135.68124999999998, 33.48958333333333], [135.68124999999998, 33.49166666666667], [135.684375, 33.49166666666667], [135.684375, 33.48958333333333]]]]",33.490625,135.68281249999998,和歌山県,串本町,田子,20,False
0,5035158444,"[[[[135.6875, 33.48958333333333], [135.684375, 33.48958333333333], [135.684375, 33.49166666666667], [135.6875, 33.49166666666667], [135.6875, 33.48958333333333]]]]",33.490625,135.6859375,和歌山県,串本町,江田,9,False
0,5035158532,"[[[[135.69375, 33.4875], [135.69062499999998, 33.4875], [135.69062499999998, 33.48958333333333], [135.69375, 33.48958333333333], [135.69375, 33.4875]]]]",33.488541666666656,135.6921875,和歌山県,串本町,江田,3,False
0,5035158533,"[[[[135.69062499999998, 33.48958333333333], [135.6875, 33.48958333333333], [135.6875, 33.49166666666667], [135.69062499999998, 33.49166666666667], [135.69062499999998, 33.48958333333333]]]]",33.490625,135.68906249999998,和歌山県,串本町,江田,2,False
0,5035158622,"[[[[135.71249999999998, 33.483333333333334], [135.709375, 33.483333333333334], [135.709375, 33.485416666666666], [135.71249999999998, 33.485416666666666], [135.71249999999998, 33.483333333333334]]]]",33.484375,135.7109375,和歌山県,串本町,田並,8,False
0,5035158624,"[[[[135.71249999999998, 33.485416666666666], [135.709375, 33.485416666666666], [135.709375, 33.4875], [135.71249999999998, 33.4875], [135.71249999999998, 33.485416666666666]]]]",33.48645833333333,135.7109375,和歌山県,串本町,田並,18,False
0,5035158641,"[[[[135.709375, 33.4875], [135.70624999999998, 33.4875], [135.70624999999998, 33.48958333333333], [135.709375, 33.48958333333333], [135.709375, 33.4875]]]]",33.488541666666656,135.7078125,和歌山県,串本町,田並,8,False
0,5035158712,"[[[[135.71875, 33.483333333333334], [135.715625, 33.483333333333334], [135.715625, 33.485416666666666], [135.71875, 33.485416666666666], [135.71875, 33.483333333333334]]]]",33.484375,135.7171875,和歌山県,串本町,田並,9,False
0,5035158713,"[[[[135.715625, 33.485416666666666], [135.71249999999998, 33.485416666666666], [135.71249999999998, 33.4875], [135.715625, 33.4875], [135.715625, 33.485416666666666]]]]",33.48645833333333,135.71406249999998,和歌山県,串本町,田並,119,False
0,5035158714,"[[[[135.71875, 33.485416666666666], [135.715625, 33.485416666666666], [135.715625, 33.4875], [135.71875, 33.4875], [135.71875, 33.485416666666666]]]]",33.48645833333333,135.7171875,和歌山県,串本町,田並,168,False
0,5035158723,"[[[[135.72187499999998, 33.485416666666666], [135.71875, 33.485416666666666], [135.71875, 33.4875], [135.72187499999998, 33.4875], [135.72187499999998, 33.485416666666666]]]]",33.48645833333333,135.72031249999998,和歌山県,串本町,田並,42,False
0,5035158724,"[[[[135.725, 33.485416666666666], [135.72187499999998, 33.485416666666666], [135.72187499999998, 33.4875], [135.725, 33.4875], [135.725, 33.485416666666666]]]]",33.48645833333333,135.7234375,和歌山県,串本町,田並,11,False
0,5035158732,"[[[[135.71875, 33.4875], [135.715625, 33.4875], [135.715625, 33.48958333333333], [135.71875, 33.48958333333333], [135.71875, 33.4875]]]]",33.488541666666656,135.7171875,和歌山県,串本町,田並,49,False
0,5035158734,"[[[[135.71875, 33.48958333333333], [135.715625, 33.48958333333333], [135.715625, 33.49166666666667], [135.71875, 33.49166666666667], [135.71875, 33.48958333333333]]]]",33.490625,135.7171875,和歌山県,串本町,田並,44,False
0,5035158741,"[[[[135.72187499999998, 33.4875], [135.71875, 33.4875], [135.71875, 33.48958333333333], [135.72187499999998, 33.48958333333333], [135.72187499999998, 33.4875]]]]",33.48854166666666,135.72031249999998,和歌山県,串本町,田並,42,False
0,5035158743,"[[[[135.72187499999998, 33.48958333333333], [135.71875, 33.48958333333333], [135.71875, 33.49166666666667], [135.72187499999998, 33.49166666666667], [135.72187499999998, 33.48958333333333]]]]",33.490625,135.72031249999998,和歌山県,串本町,田並,12,False
