id,key,coordinates,latitude,longitude,pref,city,district,population,is_island
0,5033579031,"[[[[133.87812499999998, 33.829166666666666], [133.875, 33.829166666666666], [133.875, 33.83125], [133.87812499999998, 33.83125], [133.87812499999998, 33.829166666666666]]]]",33.830208333333324,133.87656249999998,徳島県,三好市,,4,False
0,5033579033,"[[[[133.87812499999998, 33.83125], [133.875, 33.83125], [133.875, 33.83333333333333], [133.87812499999998, 33.83333333333333], [133.87812499999998, 33.83125]]]]",33.83229166666666,133.87656249999998,徳島県,三好市,,3,False
0,5033579034,"[[[[133.88125, 33.83125], [133.87812499999998, 33.83125], [133.87812499999998, 33.83333333333333], [133.88125, 33.83333333333333], [133.88125, 33.83125]]]]",33.83229166666666,133.8796875,徳島県,三好市,,3,False
0,5033653831,"[[[[133.72812499999998, 33.8625], [133.725, 33.8625], [133.725, 33.86458333333333], [133.72812499999998, 33.86458333333333], [133.72812499999998, 33.8625]]]]",33.863541666666656,133.7265625,徳島県,三好市,上名,3,False
0,5033654613,"[[[[133.703125, 33.86875], [133.7, 33.86875], [133.7, 33.87083333333333], [133.703125, 33.87083333333333], [133.703125, 33.86875]]]]",33.869791666666664,133.7015625,徳島県,三好市,上名,1,False
0,5033654642,"[[[[133.71249999999998, 33.87083333333333], [133.709375, 33.87083333333333], [133.709375, 33.87291666666666], [133.71249999999998, 33.87291666666666], [133.71249999999998, 33.87083333333333]]]]",33.87187499999999,133.71093750000003,徳島県,三好市,上名,5,False
0,5033654724,"[[[[133.725, 33.86875], [133.72187499999998, 33.86875], [133.72187499999998, 33.87083333333333], [133.725, 33.87083333333333], [133.725, 33.86875]]]]",33.869791666666664,133.72343750000002,徳島県,三好市,上名,3,False
0,5033654813,"[[[[133.72812499999998, 33.86875], [133.725, 33.86875], [133.725, 33.87083333333333], [133.72812499999998, 33.87083333333333], [133.72812499999998, 33.86875]]]]",33.869791666666664,133.7265625,徳島県,三好市,上名,1,False
0,5033654831,"[[[[133.72812499999998, 33.87083333333333], [133.725, 33.87083333333333], [133.725, 33.87291666666666], [133.72812499999998, 33.87291666666666], [133.72812499999998, 33.87083333333333]]]]",33.87187499999999,133.7265625,徳島県,三好市,上名,3,False
0,5033654912,"[[[[133.74374999999998, 33.86666666666667], [133.740625, 33.86666666666667], [133.740625, 33.86875], [133.74374999999998, 33.86875], [133.74374999999998, 33.86666666666667]]]]",33.867708333333326,133.7421875,徳島県,三好市,上名,9,False
0,5033654934,"[[[[133.74374999999998, 33.87291666666666], [133.740625, 33.87291666666666], [133.740625, 33.875], [133.74374999999998, 33.875], [133.74374999999998, 33.87291666666666]]]]",33.87395833333333,133.7421875,徳島県,三好市,上名,5,False
0,5033655711,"[[[[133.715625, 33.875], [133.71249999999998, 33.875], [133.71249999999998, 33.87708333333333], [133.715625, 33.87708333333333], [133.715625, 33.875]]]]",33.876041666666666,133.71406249999998,徳島県,三好市,上名,3,False
0,5033655722,"[[[[133.725, 33.875], [133.72187499999998, 33.875], [133.72187499999998, 33.87708333333333], [133.725, 33.87708333333333], [133.725, 33.875]]]]",33.876041666666666,133.72343750000002,徳島県,三好市,上名,5,False
0,5033655724,"[[[[133.725, 33.87708333333333], [133.72187499999998, 33.87708333333333], [133.72187499999998, 33.87916666666666], [133.725, 33.87916666666666], [133.725, 33.87708333333333]]]]",33.878125,133.72343750000002,徳島県,三好市,上名,14,False
0,5033655731,"[[[[133.715625, 33.87916666666666], [133.71249999999998, 33.87916666666666], [133.71249999999998, 33.881249999999994], [133.715625, 33.881249999999994], [133.715625, 33.87916666666666]]]]",33.88020833333333,133.71406249999998,徳島県,三好市,上名,6,False
0,5033655742,"[[[[133.725, 33.87916666666666], [133.72187499999998, 33.87916666666666], [133.72187499999998, 33.881249999999994], [133.725, 33.881249999999994], [133.725, 33.87916666666666]]]]",33.88020833333333,133.72343750000002,徳島県,三好市,上名,3,False
0,5033655811,"[[[[133.72812499999998, 33.875], [133.725, 33.875], [133.725, 33.87708333333333], [133.72812499999998, 33.87708333333333], [133.72812499999998, 33.875]]]]",33.876041666666666,133.7265625,徳島県,三好市,上名,12,False
0,5033655812,"[[[[133.73125, 33.875], [133.72812499999998, 33.875], [133.72812499999998, 33.87708333333333], [133.73125, 33.87708333333333], [133.73125, 33.875]]]]",33.876041666666666,133.72968749999995,徳島県,三好市,上名,24,False
0,5033655813,"[[[[133.72812499999998, 33.87708333333333], [133.725, 33.87708333333333], [133.725, 33.87916666666666], [133.72812499999998, 33.87916666666666], [133.72812499999998, 33.87708333333333]]]]",33.878125,133.7265625,徳島県,三好市,上名,6,False
0,5033655814,"[[[[133.73125, 33.87708333333333], [133.72812499999998, 33.87708333333333], [133.72812499999998, 33.87916666666666], [133.73125, 33.87916666666666], [133.73125, 33.87708333333333]]]]",33.878125,133.72968749999995,徳島県,三好市,上名,31,False
0,5033655822,"[[[[133.73749999999998, 33.875], [133.734375, 33.875], [133.734375, 33.87708333333333], [133.73749999999998, 33.87708333333333], [133.73749999999998, 33.875]]]]",33.876041666666666,133.73593749999998,徳島県,三好市,上名,12,False
0,5033655824,"[[[[133.73749999999998, 33.87708333333333], [133.734375, 33.87708333333333], [133.734375, 33.87916666666666], [133.73749999999998, 33.87916666666666], [133.73749999999998, 33.87708333333333]]]]",33.878125,133.73593749999998,徳島県,三好市,上名,4,False
