name,pref,city,district,latitude,longitude,urban_point,in_mesh_point,is_island
問寒別線 炭鉱駅 (~1958),北海道,幌延町,字上問寒,45.052886,142.063742,169.2166040082597,,False
問寒別線 二十線駅 (~1971),北海道,幌延町,字上問寒,45.04195,142.081955,172.63848879313701,,False
問寒別線 十六線駅 (~1971),北海道,幌延町,字上問寒,45.01333,142.07916,190.77554685485325,,False
天北線 周麿駅 (~1989),北海道,中頓別町,字松音知,44.914034,142.210543,206.28374951715827,,False
天北線 天北栄駅 (~1965),北海道,中頓別町,字栄,44.822607,142.268607,208.4461963628555,,False
幌沼線 駒形駅 (~1965),北海道,豊富町,字豊幌,45.124283,141.897754,208.6712308472914,,False
問寒別線 八線駅 (~1971),北海道,幌延町,字中問寒,44.980101,142.069532,210.31073296875374,6742307541,False
歌登線 大島駅 (~1971),北海道,枝幸町,歌登毛登別,44.828403,142.352729,212.4474748970459,,False
幌沼線 北沢駅 (~1965),北海道,豊富町,字本流,45.106652,141.902235,212.64734589023382,,False
歌登線 吉田駅 (~1971),北海道,枝幸町,歌登毛登別,44.824106,142.331815,213.5348006735063,,False
歌登線 毛登別駅 (~1971),北海道,枝幸町,歌登毛登別,44.823329,142.347765,214.24919889793765,,False
天北線 恵野駅 (~1989),北海道,中頓別町,字上頓別,44.862969,142.251285,220.96180064301484,,False
宗谷線 神路駅 (~1977),北海道,中川町,字神路,44.7425,142.13849,222.98438502925524,,False
天北線 上音威子府駅 (~1989),北海道,音威子府村,字音威子府,44.774322,142.254381,226.6071413412277,,False
歌登線 柴山駅 (~1971),北海道,枝幸町,歌登毛登別,44.827492,142.390755,226.61085923038257,,False
幌沼線 天興駅 (~1965),北海道,稚内市,大字声問村字天興,45.188776,141.877604,227.6101722828712,6741672031,False
勇知線 下勇知駅 (~1957),北海道,稚内市,大字抜海村字下勇知,45.245012,141.609902,230.63722000738565,,False
幌別線 北志美宇丹駅 (~1969),北海道,枝幸町,歌登志美宇丹,44.77785,142.558769,235.0692116308986,6742143423,False
本幌別線 本幌別駅 (~1955),北海道,枝幸町,歌登本幌別,44.765151,142.377442,235.5068173819386,6742131033,False
本幌別線 滝ノ上駅 (~1955),北海道,枝幸町,歌登中央,44.799897,142.393447,236.59135486321466,,False
歌登線 熊の沢駅 (~1971),北海道,枝幸町,歌登毛登別,44.824363,142.40039,237.14207931955357,,False
幌沼線 本流駅 (~1965),北海道,幌延町,字北進,45.082991,141.880454,245.3794182171573,,False
問寒別線 宗谷駅 (~1971),北海道,幌延町,字問寒別,44.935561,142.044725,245.65119843358323,,False
