name,pref,city,district,latitude,longitude,urban_point,in_mesh_point,is_island
北里大学　獣医学部　附属フィールドサイエンスセンター　環境保全型畜産研究部門　八雲牧場,北海道,八雲町,上八雲,42.256007,140.13689,471.00331319010144,,False
北海道大学　北方生物圏フィールド科学センター　森林圏ステーション　南管理部　檜山研究林,北海道,上ノ国町,字小森,41.757419,140.151043,590.9583622297881,,False
北海道大学　北方生物圏フィールド科学センター　森林圏ステーション　北管理部雨龍研究林,北海道,幌加内町,字母子里,44.362949,142.25697,628.6778972146182,,False
琉球大学　農学部　附属亜熱帯フィールド科学教育研究センター　与那フィールド,沖縄県,国頭村,字与那,26.763832,128.215985,711.8448420366383,4028111732,False
北海道大学　北方生物圏フィールド科学センター　森林圏ステーション　北管理部　中川研究林,北海道,音威子府村,字音威子府,44.720637,142.25132,720.5377013637333,,False
北海道大学　北方生物圏フィールド科学センター　耕地圏ステーション　静内研究牧場,北海道,新ひだか町,字御園,42.433846,142.480459,1087.082533067532,,False
東京大学　大学院　人文社会系研究科　附属北海文化研究常呂実習施設,北海道,北見市,字岐阜,44.122638,143.974496,1141.9266762632517,,False
東京大学　地震研究所　観測開発基盤センター　　室戸地殻変動観測所,高知県,室戸市,領家,33.247952,134.177902,1160.0190665671857,4934619433,False
京都大学　フィールド科学教育研究センター　北海道研究林標茶区,北海道,標茶町,北標茶,43.323304,144.612322,1163.5220162694684,6444748844,False
北海道大学　北方生物圏フィールド科学センター　水圏ステーション　厚岸臨海実験所,北海道,厚岸町,愛冠,43.017969,144.839131,1248.9065643921936,6444462711,False
北海道大学　北方生物圏フィールド科学センター　森林圏ステーション　北管理部　天塩研究林,北海道,幌延町,字問寒別,44.917482,142.019415,1291.9318098965298,6742300121,False
独立行政法人日本原子力研究開発機構　青森研究開発センター,青森県,六ヶ所村,大字尾駮,40.951126,141.326162,1307.30486402338,,False
大学共同利用機関法人自然科学研究機構　核融合科学研究所　ヘリカル研究部　六ヶ所研究センター,青森県,六ヶ所村,大字尾駮,40.962401,141.326566,1335.86720742203,,False
独立行政法人宇宙航空研究開発機構　内之浦宇宙空間観測所,鹿児島県,肝付町,南方,31.251247,131.076139,1433.1921567859015,,False
独立行政法人海洋研究開発機構　むつ研究所,青森県,むつ市,大字関根字北関根,41.363121,141.238404,1442.6727164982997,,False
北海道大学　北方生物圏フィールド科学センター　水圏ステーション　洞爺臨湖実験所,北海道,洞爺湖町,字月浦,42.609138,140.791426,1581.0034660153526,6340763312,False
地方独立行政法人北海道立総合研究機構　農業研究本部　北見農業試験場,北海道,訓子府町,字高園,43.752559,143.718753,1640.3887237982467,6543550723,False
公益財団法人核物質管理センター　六ヶ所保障措置センター,青森県,六ヶ所村,大字尾駮,40.97993,141.346314,1659.2094433136065,,False
沖縄県農業研究センター　石垣支所,沖縄県,石垣市,字真栄里,24.381968,124.191533,1906.8571664815172,,True
北里大学　海洋生命科学部,岩手県,大船渡市,三陸町越喜来字烏頭,39.114056,141.872951,1910.8364592045943,5841563942,False
北里大学　大学院　海洋生命科学研究科,岩手県,大船渡市,三陸町越喜来字烏頭,39.114056,141.872951,1910.8364592045943,5841563942,False
星槎大学,北海道,芦別市,緑泉町,43.459416,142.166334,1946.0608670892855,,False
